review_id,user_id,prod_id,rating,label,date,review_text,filtered
33088,10891,4742,5.0,1,2008-11-08,"YUM!!! We thoroughly enjoyed eating in this tiny yet cozy restaurant. At best I counted seating for 26, but found it very charming. The service was fantastic. Our server was knowledgeable, super nice and friendly and not too intrusive. They knew just the right time to approach you to take away plates and ask you how the food is. We started with the calamari appetizer in a very yummy ragout. The presentation was unique and the squid was very tender. We also got the oysters for an appetizer, which my husband could not stop raving about (and proceeded to order more and more of). The mignonette was a perfect balance for the saltiness of the oysters.  My husband (not being a huge fan of fish- good thing I took him to a restaurant called Little Fish) ordered the Bibb Salad (awesome dressing) and the scallop appetizer (which was perfectly glazed and prepared). For dinner I ordered the Skate with Spaetzle. The fish was perfectly prepared and my husband kept reaching across the table to try the skate (must be good if he's eating fish). My only compaint would be that the Spaetzle was a bit salty for my taste and I avoid salt like the plague (so for others it might be just perfect). For dessert we ordered this delicious key lime tart. Really fluffy with just the right flavor. All in all highly recommended!!",False
115332,24320,1031,4.0,1,2011-09-03,"Wow. This place is great. I don't understand why there aren't more grilled cheese places around but it's a genius concept. The first time I ordered from Melt Shop I got the buttermilk fried chicken sandwich and shop tots with extra melt sauce. The sandwich was so good. It was moist and melty and tangy and crunchy and a little spicy. All good things. The tots were out of this world good. Crispy on the outside and soft on the inside. They put this great seasoning on them too. Also the melt sauce is great. I'm thinking it's sour cream mixed with sriracha. The next time, I got the one with fontina, goat cheese, pesto and mushrooms and it was even better than the first. The flavors were all just so amazing together. It was the perfect texture and consistency and the sandwich itself was very manageable and easy to eat. I ordered the tomato soup too so I could dip the sandwich which really took the thing to the next level.",False
48074,43109,426,3.0,1,2012-01-11,"Pro: distinct atmosphere, beer selection, location Neutral:food (crab salad was deece), service Con: waits and elbow rom at bar",False
40324,37747,357,4.0,1,2012-07-24,Very crowded in the early evenings. We went super late so getting a table was easy....the Margaritas are amazing and fresh. The food is delicious and very authentic. Overall experience was great;) too bad we were filled because I really wanted to try the churro's dipped in chocolate!,False
191483,119716,4476,2.0,1,2012-08-08,"Pizza is excellent. But the waiters are terrible. The guy waiting on us had to continually be flagged down. He was less than interested in us. He was so focused on doing his cleaning and other stuff. I run a business. If my people made my customers feel this unwanted, I would get rid of them. My poor rating is purely on service. Just terrible.",False
72804,31524,235,5.0,1,2009-11-15,"I strolled into Kitchen Zinc as a second option after realizing that BAR had an hour and a half wait for pizza. I am so glad that I did! New Haven may be a one trick town, but Kitchen ZINC puts a nice little twist on that very trick. It was around 8:15p on a Saturday night and every seat in KZ was packed so we took the only available seats at the bar.  We took a few minutes to peruse the menu and ordered up some drinks, 2 cosmo's and a glass of Montepuliciano.  The cosmo's were definitely some of the best in New Haven and they get points for even having that particular wine and serving it properly.  When it came to pizzas, everything looked amazing so we decided on the shrimp pie from the ""white menu"" and the tomato from the ""red menu"".   While waiting for our pies to come out, we watched others be delivered to their tables and they all looked amazing.  I will definitely be back to try others.  Ours had finally arrived, they looked and smelled amazing.  The tomato pie was a burst of fresh ingredients in each bite.  Fresh tomato, basil pesto, roasted garlic, fontina cheese and topped with an herb salad.  The shrimp pizza was decadent. Lot's of shrimp with a basil caper pesto and goat cheese.  Equally as delicious.  While they do boast artisan flair, which they pull off quite well, the pizza is in line with anything you'd expect when coming to New Haven.  Thin, crispy crust, and fabulous.  It would not disappoint even the most discriminating pizza-loving palate.   They do have a few salads, bruschetta and charcuterie for appetizers which we didn't sample, but I am eager to go back! **The pies only come in one size however, between 3 people, we shared two pies and had left overs to take home.",False
25762,27407,366,4.0,1,2014-09-07,Love this place. My friend just moved in above it and asked me to meet her for a drink here on Friday night. It's adorable. It's all brick and has bookshelves in it and feels very vintage. The staff was super friendly and the menu is great. Definitely go here!,False
218952,88272,1907,3.0,1,2014-08-23,"Came here to pick up a bag of 50 pork and leek frozen dumplings for $10. The meat was fresh but they could have used some more flavor. The skin is a bit too thick, which neutralizes the flavor of the filling, and also sticks to the pot too easily (on some occasions I had to use steel wool to scrub off the remains). Overall, more salt and less skin would have been better.",False
514076,17131,4282,5.0,1,2014-10-30,"Probably one of the better bbq joints I have gone to in NYC. This place has a cool atmosphere with live music in the evening on the weekend which is great. The brisket and pulled pork were delicious.  The jerk ribs were pretty good too, but way too pricey for ribs. if you are looking for good bbq in Bklyn and don't mind a bit of a wait, I suggest you try this place out.",False
529956,242251,1441,5.0,1,2014-08-07,"Excellent service, excellent wine, excellent food. Calm quaint ambiance especially outside seating. I took a group that was hard to please and they all thoroughly enjoyed. Great experience.",False
440282,17056,3745,3.0,1,2010-03-27,"Ippudo, I remember when I first came here, I was dazzled by the smoke and mirrors effect of the nice environment and the friendly staff. I remember thinking the pork buns were amazing and the ramen being pretty good. After breaking the initially spell that was cast on me from before, I went back to Ippudo with a friend for lunch the other day, and I realized a couple of things. This is a place you should check out at least once, and yes you should have the pork buns, 2 for $8. Yes, that is equivalent to 8 whopper jrs or double cheeseburger at Burger King. And the while the ramen is tasty, I had to drink all the soup just to feel a little satisfied because the amount of noodles they gave were hardly enough to fill up my hungry stomach. Most of the ramens for lunch were priced at $13, just think of the burgers you could get for that price, you could feed a family. I realized, I'm usually big on quantity more than quality, not that I like eating massive amounts of cardboard but, I just don't think the price for what you get at Ippudo is better than walking down the street to other Japanese ramen places for maybe half the price for the same amount of food, but that's just me. If you want tasty pork buns, try Mei Li Wah bakery in Chinatown for 80 cents for one. So let's do some math, 10 pork buns for 80 cents is $8. Ippudo's pork buns 2 for $8 (plus tax).... 10 is greater than 2 people... Don't get me wrong, you should try this place out, and you should spend the money at least once to try it...I won't be waiting a hour to throw away my money at this place anymore...",False
435754,213257,3745,5.0,1,2014-03-11,"I was in NY last October. And of course nothing is better on a nice cold day that soup! Ramen preferably! Ippudo NY was said to be one of the best if not the best ramen joint in east village/ny. I have to agree! The wait when I went was about 45 min. Was close to leaving but by the looks of the line if people whom were staggering we decided to stay. One of the best decisions of my life  the ramen was so flavorful. I can't even recall what I got, was straight fire though!  Extra pork belly, chili paste and KAEDAMA! Paired beautifully with Brooklyn breweries kaedama ale. A nice malty brown with a slight hop finish. My type if beer! Next time I'm out here, Ippudo ny is a must!",False
209541,10065,1857,4.0,1,2013-05-24,"Finally, a place to get decent Szechuan without going all the way to Han Dynasty! While Spice 28's food doesn't quite measure up to Han's, that's a pretty high bar and in no way reflects poorly on the quality of its dishes. I went for lunch today and had an appetizer of spicy cucumber, which was delicious. For my meal, I got one of the very reasonably priced lunch specials of dry pepper chicken with dumpling soup. The portions were very generous (I have leftovers), and the chicken was actually very pleasingly spicy! All in all, I'm so happy Spice 28 is in the neighborhood. I'll definitely have to try their Thai menu items the next time I go. If they're anywhere near as good as their Szechuan dishes, I may have found a new go-to Thai place as well.",False
507741,148976,4193,4.0,1,2014-05-30,THE PIZZA IS AMAZING. I am a New Yorker girl. I moved to Nj when I got married. I couldn't find a good pizza place like Brooklyn New York. We're real Italian people make good pizza. Until I ordered over the phone. I never been there in person. But they deliver to the house. there pizza is off the hook. I ordered a couple of things but the pizza is the best by far.,False
136821,94531,2723,4.0,-1,2007-08-26,This is the place to go for Sushi in Burlington. They have great drinks & their rolls are creative!,True
262682,150094,2262,3.0,1,2012-05-29,"Took a trip to NY, my daughter suggested we go to  Harlem to eat at Amy Ruth's all I heard was wonderful things about the food.  I ordered the Ruby Dee-fried catfish, collard greens, and yams.  The catfish was wonderful, the greens were good, the yams were good.  I tasted my daughters mac and cheese and it was great!  This restaurant reminded me a little of home on a Sunday afternoon.  But did not come close to Mama's cooking.",False
363237,188267,3176,3.0,1,2012-08-28,"I have been here twice, the first time I loved it, the second time not as much. I came here with my boyfriend and sat outside. The seating is really nice outside and its usually pretty busy inside and out the restaurant. We ordered the drunken noodles but the noodles were not the same this side they came out really mushy. The flavor was still good though as long as you look spicy, I believe you can ask for it not spicy anyway. The servers are honestly really nice but you can tell they are really busy unless they were just understaffed that day but we didn't end up getting too much attention. I also got the duck with eggplant and bamboo shoot, it was just alright. My boyfriend got pineapple chicken which he liked. The only thing I really liked was the chicken stock rice.",False
60247,31084,525,3.0,1,2013-07-08,"I am really a fan of the place. They have a beautiful and attentive crew, the food is always good, and the location is the best on Church street next to Leunigs..The staff manages to handle the popularity of the place very well, which is not an easy task. I've been many times and will continue to go back. The appetizer are a meal (for me) The burgers and fish & chips are huge and reasonably priced, and the rest of the menu diverse enough for almost everyone. But now its time for an update.. many of the restaurants in town (including this one) have ""updated"" their menus by increasing prices waaaay too much. Out of the range of acceptability for me anyway.. Sorry Sweetwaters,  but you'll end up losing more in the long run. 4 stars down to 3, and much less of me!",False
327754,135276,2864,2.0,-1,2010-03-05,"Everyone is always talking about going to Scarpetta's for italian food, and so I bit the bullet and went with a couple of friends last weekend.  I'm not a food snob or anything, but I do like to eat, and I really didn't find anything exceptional about the food here.  There's a bit of a scene to be had at the bar, and its also located in the Meat Packing, but relative to the difficulty it is to get a reservation here, i'm not really sure its worth it.  I felt that there are better options for this kind of food in the city, and i also felt if you're looking for a cool restaurant bar to hang out in, there are also better options.",True
375519,138262,3237,5.0,1,2014-01-18,"Texas girl meets NYC pizza love at first bite!!!! My bf and I travel A LOT together, and one of the places most traveled to for us is NYC. so I've had my fair share of ny pizza. now I am NOT a New Yorker so this review may not have as much meaning as someone that lives there and eats it regularly. This is coming from a woman that had pizza 2-3X a week though....and I LOVE good pizza. THIS IS WITHOUT A DOUBT, the BEST PIZZA I've EVER EATEN ANYWHERE. Hands down. Not the most friendly service I've ever encountered but they keep your drinks filled and the pizza is out fast. Its chewy but not too chewy with a little crispness in the crust. Thin but not so thin that its soggy. It is what I imagine heaven would be like if I got hit my a mack truck. Perfect amount of gooey cheese, insanely awesome sauce and I can't describe other than its just perfection. If you havent been there, GO!!!!! i love it, he loves it and everyone should love it, its THAT good!!!!!!",False
447336,216594,3800,5.0,1,2014-06-20,"Saw this restaurant the day we arrived in New York. It's very unassuming with no signs. We first thought it was a super secret restaurant seeing only people in suits and dresses go in. It actually turned out to be a cute cafe that is an oasis from the busy city surrounding it. It was nice getting away from all the noise of the city and being able to enjoy a secluded brunch surrounded by nature. Natural sunlight was able to come through the transparent ceiling and really made you feel like you were having your meal outside. Sashimi Zuke Don - One of the best things I had in New York. The poke and rice were a perfect match. They didn't skimp on the fish either. The entire dish was covered in poke, which was marinated just right and tasted fresh. Great dish to start a late day.",False
585505,258789,2799,1.0,1,2012-01-05,"I just had a business dinner here tonight, and I my entire group without exception was very dissatisfied with the food.  One of the worst parts of the meal was the fish, which was suppose to come filleted but instead came with head and tail (no problem).  We asked the waiter to fillet the fish, and what came back was a pile of mush filed with bones.  Inedible.  The cheese plate was very good, but the waiter didn't remember the names of all of the cheeses.  Also, our waitress was polite, but we didn't see very much of her, and when we were finished with our entrees, we were searching for her.  Bottom line is that my group found Osteria to be below average at best -- at least on this Thursday night -- but from my perspective I would likely not return voluntarily.  As an aside, the restaurant is very, very rustic.",False
590171,259982,4140,4.0,-1,2013-04-05,"This will be short and sweet.  I am giving this  4 star.  The restaurant deserves a 5 star for the food, service, appearance.  The parking situation is really bad.  Would love to eat there more often but the parking struggle is not worth more frequent visits..",True
433502,117971,3736,5.0,-1,2014-11-25,"Perfect place to grab breakfast or lunch. I went here with a friend and everything we ordered was delicious. The staff is very friendly and welcoming, i would definitely go back.",True
377278,87413,3237,5.0,1,2011-05-17,whoa. the sangria was REALLY GOOD! I would come back just for the sangria. I got the clam pie (HAHAHAHA clam pie!!!- I am so immature) and I would come back again one day for the clam pie- but not for a long time because I am a sausage eater.,False
202524,98542,1960,1.0,1,2014-10-14,"I'm sorry to say that with only one previous visit (which resulted in adverse stomach issues for two patrons), my second visit was a total disappointment - Not related to food, but service related instead. This was one of those situations where my party was unable to pass go. 2 persons of a three party arrived to be seated. We were denied seating - the entire party had to be present. When asked could we order drinks while we waited. Again we were denied service. A total disappointment.",False
280059,5343,1856,3.0,1,2014-12-24,"Both food and service was decent and menu has some solid options. It's just too loud esp on Saturday mornings since it appears to be the neighborhood family hangout. Not cheap, but it is Tribeca, so know before you go.",False
45878,41604,395,2.0,1,2010-07-06,The chef salad was very disappointing.  Service was good.,False
471183,223811,3899,5.0,-1,2009-11-09,"I used to live right around the corner and developed the bad habit of stopping there for take out 2-3 times a week...BUT it is all so very very good! I've had many things on the menu, Jerk Chicken, Garlic Shrimp, Macaroni and Cheese, a simple salad...like I said I tried many things and everything is the BEST! There is often a line out the door and if you eat in it's a small little loft dining space that's charming and cozy!  I moved to Washington Heights in Manhattan so I don't get there very often any more...BUT I was there on Friday for the first time in about a year and the two great ladies who own and run the place still remembered me! The food is great and the company is just as great! Now if only I can get some of their wonderful receipes! My favorite place to recommend and take my friends!",True
306749,167867,352,5.0,1,2013-12-07,A great experience overall. Sushi was excellent and Martha Stewart was sitting nearby. That pretty much says it all.,False
348730,5095,1289,3.0,1,2012-12-21,Good place to meet up with friends and drink. Relaxed atmosphere with TVs. Mac and cheese was pretty good. Decent burger and sandwiches. Cool nautical decor. Service was decent.,False
481953,227420,3999,1.0,1,2013-12-22,Terrible service they slam food on table when it's served. Fries are done in very dirty oil they look burnt   Place needs to be updated,False
550264,170611,4630,1.0,1,2014-04-26,I used to like this place but it's gone totally downhill. We waited one hour for us to be seated for our reservation then we were charged extra for brunch without being told prior because we were a large party. No customer service at all,False
561030,251789,4698,5.0,1,2014-06-03,"Let me start by saying, I can't count how many times this truck has saved me during many drunken outings.     And by saving, I mean providing me with a delicious, satisfying meal thats affordable even during the worst of times. I've had my fair share of Halal food throughout Manhattan, Queens and even some places in the Bronx, but as cliche as this might sound, nothing beats 53rd Street Halal when it comes to Halal carts or food carts in general.   First off, the service is phenomenal. Now, you may be asking yourself, ""it's a food truck, how good can their service be?"" Well for starters, they're fast. Seriously, they could have a line halfway down the block and you'll be served within mere minutes. Not to mention, they usually have plates already freshly made and still hot by the time you order. Seriously, I ordered a bizarre combo of falafel and chicken with rice yet even when I expected to wait off at the side for a bit, the chef handed me my plate within seconds. They're prepared for just about anything.   Now the food itself, picture your standard plate of lamb/chicken with rice from any other cart. Now, just like pizza, it's nearly impossible to have a bad plate of Halal food so let's just say that no matter where you go, it's good and you know what to expect from every spot. Now, amplify the flavor and freshness of that plate tenfold and you've got a 53rd Street Halal plate. The portions are generous and they even throw in pita bread to boot. Yeah, you don't have to ask for it, they know that too. Also, the sauces are all self-served so you don't have to worry about them drenching your food in whatever sauce you ask for, but that's just a little plus for me.   Point is, if you're in the area and aren't looking to spend over $10 on just a decent meal, seek them out. Even at awkward hours, you'll be sure to find people standing around so you can't really miss it.",False
132689,92224,1216,5.0,1,2014-10-28,"Great quality delicious food. Very friendly and attentive staff, manager Alisa was very accommodating and did a great job organizing our private party. Will definitely return!",False
238814,121185,2079,4.0,1,2010-09-13,Quesadilla carnitas. Mmmmmmm. Often standing room only but it's worth the wait. Hope they get a bigger place soon.,False
301647,165497,1269,4.0,1,2014-10-24,"A solid meal.  My boyfriend and I went there last Wednesday prepared to wait and have cocktails at another restaurant.  We were told the wait would approximately be an hour, we put our names on a list (specifying we wanted a table), and received a call that our table was ready 45 minutes later. The restaurant feels like a quaint shabby chic farmhouse and boasts an open kitchen. It was refreshing.  However, this is a farmhouse that is willing to accommodate as many villagers as possible, including the occasional idiots, so you will likely be in close proximity to your neighbors, who may or may not be extremely loud and ignorant. Our table was located in the middle of the main room, which was quite loud in part due to the music, and I was unable to hear my boyfriend.  If you're going on an early in the game date, you may want to sit in a place that doesn't mandate shouting.  The place was packed the evening we visited so the service was extremely slow, the syrup canister we were given was a  sticky mess, and the only bathroom appeared to be a war zone, littered with paper towels with the toilet covered in urine.  At least people are washing their hands, so that's a positive. We ordered a decent amount of food- fried chicken, deviled eggs, waffles, mac and cheese, and gooey corn spoonbread.  Everything was hot and flavorful.  As others have pointed out, the waffles are not as crisp as they can be, but the chicken was crispy and moist and the mac and cheese was perfectly cooked. The gooey corn spoonbread tasted a bit like baby food to me, but I have never had that dish so I'm not in a position to judge.   Is it the best fried chicken in the city?  I think that's clearly subjective, taking into account the fact that people genetically vary in their experience of taste.  Most people seem to like it. The bottom line is that chicken is good.  The food is good. If you don't mind the prices and are reasonable about the time you may have to wait, there's a moderate to high probability you'll enjoy it.",False
431478,211514,2212,5.0,-1,2010-11-05,"Fantastic meal from start to finish. My wife and I split appys. The grilled scallops were cooked perfectly and served on a bed of not over-dressed salad that had a beautiful citrus flavor. My wife got the lobster served on a bed of corn flavored with vanilla and ginger. All I can say is wow, that was really special. The local roasted chicken with black trumpet mushrooms was just the kind of comfort food you'd want on a cool fall evening. My thyme and garlic marinated grilled shrimp with the house mac and cheese was also fantastic. The shrimp were cooked perfectly..just so you get that little pop when you bite into them. The mac and cheese is a very light version, not at all heavy and served with some grilled zucchini. Bring a nice Sancerre and a Rhone red and you are on cloud 9. Service was great. Cheers.",True
470822,171001,3895,2.0,1,2013-03-11,"I don't have any complains about the food here but the level and speed of service is horrendous, especially if you're in a group of 4 or more. The last time I was here at noon, my table of 4 did not get our ramen till 1.05pm and the service staff was not friendly/nice about the delay either. Today, there are other tables that got their ramen before our table of 6 did and my friend who had a similar prior experience was told that the chef deprioritizes orders from larger tables. That sucks!",False
161105,35895,4223,2.0,1,2009-01-15,"1) Meh 2) Meh 3) The namesake pizza is not all that 4) Meh 5) Brewery 6) Meh 7) Hype To point One - i really think that the quality and variety of this place was diapointing - Muzzarella Pizza (just around the corner) is SO much better yelp.com/biz/muzzarella-… Two - This is NYC - there is better pizza all over, this would fly in Texas, but so do corn dogs Three - If your NAME is ARTICHOKE the pizza with it's name better be FANTASTIC and not just ok - this was gooey (not in a good way) bland and boring... Four - Waiting in line  - really? Five - Bud light and Coors on tap DO NOT make you a brewery...REALLY!!? Six - Staff/size/attitude are all annoying Seven - the line is due  to some amazing marketing or some Hilton-esque velvet-rope crap, but this IS NOT worth the hype...the owners must have paid 200 of their relatives to stand in line for the first month (brilliant marketing - silly newyorkers) \In summation - Meh",False
97624,13211,883,3.0,-1,2014-03-03,"Nice old cool diner, but pricey for what you get, even for the neighborhood.",True
241215,141181,2155,5.0,-1,2014-04-06,"Great traditional deli food!  Everything you would want on the menu, and the prices are way cheaper than other delis in the area (or in NY or NJ) for that matter. They got our whole synagogue group of 35 people in at once on a Sunday afternoon and went out of their way for us!   The real deal.",True
582056,257667,1926,4.0,1,2011-11-15,"FYI, is Ecuadorian place food form the shore",False
373343,62200,3229,4.0,1,2007-09-16,"Easilly the classiest eats on South Street (which these days, ain't saying much), Foy's menu items are time tested - woderfully fried calamari, solid burger, surprisingly tasty chimichangas - with an always top-notch beer selection on tap.  Soups aren't necessarilly their forte, but I'll give them this - the dawn of fall brings with it a curried sweet potato broth with toasted coconut that's way better than it sounds. All that plus the most entertaining people watching in the city...if you're into that sort of thing.",False
400741,201355,1739,1.0,1,2014-04-05,"My boyfriend and I have been trying to eat here for a while. However, when we entered the restaurant, we were greeted with an angry woman who went on about coupons before even hearing that we had one. Don't go there if you have a restaurant.com certificate. Her bad attitude made it so that the 60 seconds we spent in the restaurant will be the only minute we ever spend there. What a waste of 2 quarters in the meter and $50 spent at restaurant.com.",False
458518,11217,3768,4.0,1,2011-02-24,"Had my birthday brunch here.  My 20 guests were accomodated beautifully.  Made a reservation a week in advance, they seated us downstairs.  The waitress was wonderful, she brought out these baskets of bread and sticky buns and all was delicious.  It was like a wedding so i didn't get to eat much at my own event, but i've had the fontina omelet before and I always enjoy it.  Everyone seemed pleased with the service, food and price.  Last year my brunch was held at Jane, and The Smith did a much better job.  Mostly due to the fact that their downstairs seating isn't sterile but instead brick walled with high ceilings.  Some camp reunions and drunken bachelorette parties surrounded us, but people remained tame.  Might make this place my annual spot.",False
346859,12711,3021,4.0,1,2011-09-18,Im happy to see the hipster influence in Astoria now spreading westward towards my grandparents old broadway and 46th street stomping grounds. I had a late lunch here with the girlfriend on a rainy weekday and we were overall pretty pleased with the outcome of our decision. A grilled cheese place with some style. An eclectic menu that can satisfy the easiest of cravings with some original and innovating dishes from simple cores. Didnt get much of a thrill from the soups or salads but as side pieces they were fine. The atmosphere makes for a nice changes coming off of a very busy and dirty steinway. I'll definitely hit this place up again when im on the other side of steinway.,False
287515,102958,3994,5.0,1,2013-10-14,"Five stars for a chain! What a nice surprise.  I try to avoid chain restaurants, but this one is pretty good. I have been there twice and both times had a very pleasant experience, service included.",False
132669,15627,1216,5.0,1,2014-12-15,"Having a get-together with good friends, Korchma Taras Bulba was picked out of line-up of places - the location was perfect, just a short walk from Broadway - and food looked very good. I got there early, and since it was too cold to stand outside, hostess walked me to our table in the corner so I could wait for rest of the company to arrive (which gave me an opportunity to look around and take some pictures, hooray!). As all themed restaurants, it is kitschy, but with all authentic elements - decorations, old pictures, white linen embroidered curtains on the faux wall window. Hosts are super-nice and welcoming, which is also one of the elements of  authentic Ukranian restaurant - they are warm and inviting people. There are several cocktails and beers on the menu - ask waitress about Ukrainian beers, they are pretty good! Now, to the food choices. We ordered a lot of appetizers, or zakuski to share - it became sort of family style to try a little bit everything, and also reminded me of holiday get-together at my mom's house. That's exactly how it was, down to homemade aspect of food that served here. This was a trip down memory lane for me... We tried blini, pirozhki, draniki, few salads, vareniki and lots of other good stuff - but draniki (latkes) with sour cream definitely stood out for me. Deliciously crisp on outside, well seasoned, with real, rich sour cream - oh, I can eat those all day every day! Pickled veggies platter was another winner - I looooove little pickled tomatoes! Do not try to get them with a fork, they will burst - just take one with your fingers and pop into your mouth! There were also whole pickled grapes on a plate that came as a surprise to me - I have not had those in a long time, they were yummmy. You get a free shot of flavored vodka with yelp checkin - which we all did. Ginger-flavored was good, ice-cold and easy to drink. Towards the end of the meal, our gracious hosts came around with array of hats and flower-adorned headbands (traditional folk) to try on and take pictures - we had a BLAST doing that! There was one more surprise waiting for us at the end of the bar, as we were leaving - traditional shot of vodka and a pickle - na pososhok! Loved the food, the service and all the fun. If you looking for something unique and different, give them a try!",False
361934,187706,2906,3.0,1,2011-12-04,"If you have a date with Tiny Elvis, you should bring him here. The tacos would be the perfect size for him!",False
538872,36766,4520,4.0,1,2014-06-02,"I only came here for the bar. I like the ambiance and the 60's music was great. Extra points to the server that saw me standing, thanked me for not just stealing a seat from a table and the getting me a seat. Showed me that it was a quality staff working there. I'd love to come back",False
45002,41002,394,5.0,-1,2011-11-06,"The best.  Good food, comfortable atmosphere.  Owned and run by a couple who are always there - no slacking off by the staff when the owner is gone.  We, the family, used to take my father-in-law who was in a wheelchair and they were considerate about arraigning things for him to be comfortable (not always the case in other places).  At 97, his favorite was the meat lovers pizza.",True
