review_id,user_id,prod_id,rating,label,date,review_text,filtered
486798,116511,3355,5.0,1,2012-03-25,"I use to live in Jersey City right around the corner from the original Taqeria Downtown. When I moved to the city I started having cravings for their tacos and was considering making a special trip to Jersey City to have them again (Yes, they are that good). But I found out that they recently opened a new location on the lower east side so I set out to find it. Like the Jersey City location, this spot is located in a small space with limited seating so you may have to wait a few minutes to get a table. Once you are seated, someone promptly takes your order and brings a basket of chips and salsa. The chips and salsaa was a nice addition as the Taqeria in JC did not serve chips and salsa. I ordered my favorite tacos, one steak taco and one pork taco, with a side of creama. The tacos where just as I remembered them. The steak taco comes with a spicy salsa on top while the pork comes with a mild green salsa. Both are topped with cilantro and onion and garnished with a raddish and lime wedge. Squeze the lime on the tacos and add a little creama and you have two of the best tasting, authentic tacos you can find. YUM! Highly recommended.",False
584113,258400,4834,3.0,1,2013-03-10,"Popular and busy with tourists on Saturday night, surprisingly the food was very good (Northern Italian cooking mostly). the prices were on the high side - but that is Manhattan... Parking is very tight around the narrow local streets (so narrow that our car's side mirror was clipped off by a passing car...) good reviews (Zagat ""best Italian restaurant in little Italy""); Service was friendly and attentive, place was fairly modern-tacky and clean. Coming from the suburbs, I had better Italian food at lower prices, - but, again, that is Manhattan.",False
259676,18663,2223,4.0,1,2014-12-23,"Affordable good food. Their prices are very reasonable & if you're looking for a quick bite this is your place.  Just careful not to drip any sauce on your coat.  I was really enjoying my chicken sandwich that I noticed all the sauce has dripped down all over my coat.  I didn't like the falafel it was dry so I tossed it, maybe because I'm spoiled with good falafel & kabobs in LA.",False
532333,16832,4453,3.0,1,2012-12-01,"Ok service , and good food but bit pricey .",False
404414,202586,3432,5.0,1,2014-08-22,"This place was so delicious. My boyfriend and I tried the curry chicken and jerk chicken with cabbage, festival and rice and beans. Highly recommend stopping by and checking it out!",False
312314,169274,2740,3.0,-1,2013-01-28,"Ehh. Dined there six times. The first time was fun being inside the old bank building. Kind of cool. Food was ok, but pricey. But it seems like the menu rarely changes enough to keep me interested. If I see another one of those oversized white bowls coming out of the kitchen I will fall off my chair. Great restaurants keep innovating, which union league does not. Solid, traditional, boring French food. There are so many better restaurants within a three block radius, why go there more than once? Service ok. Drinks over priced...this isn't nyc fellas. I would say that this is a good choice for a special occasion where the parties have not dined there before. Other than that save your money and go elsewhere.",True
202867,125049,1802,5.0,-1,2013-03-03,I was lost in Staten Island stop for direction got great  lunch  and a place for sure I will return too ..(Family Feel) . across for the Staten Island ferry,True
491419,230295,4027,5.0,-1,2011-03-26,"This place is solid. The food is badass and the drinks are mesmerizing. True beer flows from the taps. If you land on a live music night, you won't be disappointed (unless you hate live music, in which case, you're lost). Very few homeless-looking kids, and even fewer douchebags. I find Cubana to be, in the words of Trent Reznor, a warm place. I only wish it were closer to where I live. Seems to be quite mellow during the week and quite lively on weekends...Schedule to taste.   PS - Don't listen to the fat guy, a Cuban sandwich and some yucca frites will do your stomach right. If not, you haven't finished your Cuba Libre.",True
475087,225207,3579,2.0,-1,2012-10-04,"i love Nizi Sushi gooood food always packed but its all good. Unfortunately that is in the past now, new owner does not served the same quality of food like what they used to have.  Sorry Guys...wish you the best thou",True
267507,151919,2285,5.0,-1,2013-05-03,"The outdoor patio is prime real estate for happy hour, take it from me the St Gin cocktail & all their martinis are to die for!",True
183201,115757,4390,5.0,-1,2009-06-19,My husband I and rented out the restaurant for our wedding ceremony and reception. Everything was fabulous! The food was delicious and plentiful and the atmosphere was lively. Our favorites: the platanos rellenos and the chipoltle corn crusted salmon- delicious! For dessert we offered churros and flan..,True
316551,171497,2766,3.0,-1,2013-04-30,"I decided to stop by Rumbamba around 6:15 PM with the thought that since the Ay Arepa food cart on York Street was closing soon I would just stop by the restaurant and get the ingredients fresh. Big mistake! There was only one difference between my food cart fish arepa and the restaurant fish arepa - PRICE! While I can grab a fish arepa from the food cart for 6$, I was charged 13$ for a takeout fish arepa. The portion size was the same (good) and the flavors were the same (delicious!), however I now know that I should always choose the food cart above physical location. If you don't mind shelling out the extra money, the food is delicious. I can't speak to the dining conditions since my meal was takeout.",True
361511,69501,3162,5.0,-1,2012-04-15,"Great restaurant, really good food and low prices. We love the place, and I love their red curry in particular. The only negative is that there can be a pretty long wait at times to get seated.",True
62222,5166,551,3.0,1,2014-07-15,"Istanbul Cafe offers some great Turkish specialties. The imam bayildi, baba ganoush, iskender kebab, and patlican musakka are excellent places to start if you're not as familiar with Turkish cuisine. My primary issues with Istanbul are that the service can be slow when it's crowded and that their lighting is incredibly dim. It almost feels like you're eating in a cave. That said, I'd still recommend the food highly. Even if you don't feel like dining in the restaurant, they're very prompt with takeout orders and the quality/quantity of what they give you is just as good.",False
503122,234179,4117,4.0,-1,2012-01-18,"a neighborhood gem...Delicious grilled calimari, fresh salads,  perfectly prepared risotto, flavorful and balanced pastas, thoughtful and carefully selected wine list at modest prices, and richly chocolate dolci. Everything we ate was fully flavored and freshly prepared. A wonderful meal for any day of the week.",True
468038,222849,3888,1.0,-1,2012-10-21,"Being from Miami, and visiting NY I can say that these are one of the worst empanadas I've had. Not authentic what so ever, and the service was terrible. Not worth waiting in line to try this place out",True
460457,220938,3875,5.0,-1,2010-10-03,"yes. especially if you're visiting and just out for a walk. class, character, and a good product. I will return.",True
362469,10596,3175,2.0,1,2012-06-28,"Known as the place where lots of Yale grad students and professors will go for pizza, I've had pizza delivered from here a few times. Unfortunately, it failed to impress. The pizza had a bit of a cardboard consistency to it and the tomato sauce was too bland. You can do a lot better in New Haven.",False
511379,236578,359,5.0,-1,2014-08-25,"I am SO happy to have a BBQ place in Fort Greene that's better than the mediocre Smoke Joint. While this place might not be the most consistent every time, when it's good (which is most of the time) it hits it out of the park. The pork ribs are excellent, the chicken is great... sides are delicious too. There a cute patio out in back as well. I hope it sticks around because the location's a bit off the beaten track of Myrtle. Please support this place!!!!",True
453520,116267,3136,3.0,1,2011-01-11,"I came here with my boyfriend on a Monday afternoon (around 1:30pm) and we were seated right away. The place was a lot smaller than I expected it to be so be prepared to sit very close to the party next to you. The guys making the pizza are at the back of the restaurant and you can actually watch them work with the dough, toppings, and the coal oven which is pretty nice. PRICE - pretty decent for a whole pie, we ordered a small with two toppings and a soda for under $20 PIZZA - I must say that I first experienced the thin crust, authentic pizza at Lombardi's in lower manhattan and expected much more from Grimaldi's. Reading the raging reviews, I thought Grimaldi's might take the lead as my favorite pizza joint but it didn't cut it. The crust was good but the bottom wasn't as crispy as the ones from Lombardi's and the selection of toppings was definitely not up to par with the selection Lombardi's provides. Nonetheless, it was definitely enjoyable on a cold winter day and it was definitely better than a regular pizzeria. Grimaldi's is a very casual and laid-back restaurant and the staff is friendly. All NYC natives should stop by at least once and you can tell that many tourists make an effort to make a trip here as well. However, as we were leaving the restaurant, a short line as already formed outside so I guess we lucked out with the waiting in the cold!",False
36694,35259,305,5.0,-1,2012-11-27,Very friendly owners.  Decor is dated but the food is so delicious.  Do not let the decor distract you because it is so tasty and cooked fresh.,True
490370,36136,4083,3.0,1,2010-09-12,"Decent enough, I'd say.  Especially if you're used to eating Subway's meatball sandwich (which I am VERY guilty of).  I don't think it's really worth waiting in line.  Especially when you're drunk.  Meatball Shop is definitely quite scene-y then.  If you know where to get a good meatball sandwich or dish, well, you won't really think anything special of this place.  I do know where to get a good meatball -- hint - any Italian deli in Brooklyn.  And Ferdinando's in the Columbia Street Waterfront District.  Overall, I don't really have that many complaints with this spot.  I just know there are better places and for less.",False
223524,5375,1941,5.0,1,2014-07-24,"Grilled Corn Mexican Style served with mayonnaise, cotija cheese (hard cow's milk cheese that originated from Mexico. It is named after the town of Cotija, Michoacán), chili (sic)powder and lime by two thanks. That is all you need to know about this place.",False
342400,181211,1017,5.0,1,2014-02-15,"This place is a hidden gem! Have been frequenting Roberto's for two years now and have had a great experience every time (for both take-out and dining). Authentic Italian cuisine (so incredibly delicious and better than many other more popular Italian restaurants in the city), fast and friendly service, as well as a great atmosphere. Portions here aren't overwhelming like many Italian restaurants, which some people might complain about, but that's because their focus is more on the taste... and believe me, everything I have tried here so far has been tasty. Only downside is that they don't deliver, but then I would probably be ordering from them every other day. Also, their valentine's day fixed menu is especially yummy!",False
79279,62220,2632,2.0,-1,2012-07-19,"The restaurant itself is cute and trendy. I would have to say the food is just ok. Stay away from the Fettuccine with Rock Shrimp & Lobster Broth. It is EXTREMELY disappointing. We also got the buffalo mozzarella and grilled tomato salad; cannot believe they charge $13 for this. It just wasn't very good. Two things I really enjoyed were the falafel crusted scallops and the hanger steak. Overall, food was not worth the prices. If you want a place with nice ambience and don't mind overpaying on mediocre food this is definitely the place.",True
30328,30620,239,1.0,-1,2012-11-05,it is not good place,True
167,5211,4,5.0,-1,2012-04-26,My father lives in Taiwan so I grew up eating Taiwanese/Chinese food.  I find the quality and deliciousness of Formosa's food unsurpassed by any other Chinese restaurant in CT.  I often order takeout for easy dinner parties and all of my friends rave about it and make me feel like champion for very little effort.,True
355773,76191,3112,5.0,-1,2010-09-21,"BYOB is dangerous because my friends and I always get too drunk, which leads to us getting shushed at and ruining date nights. It also makes the food 10Xs better.",True
584068,258376,4834,5.0,1,2013-12-18,We came to New York on a family holiday trip. My husbands family are Italians from upstate New York. We heard how fantastic it was and decided to try it. This is one of the best places I have ever eaten....EVER. I recommend every entree-we were with a huge party and I tried it all. Don't miss the tiramisu or the ricotta cheesecake! We will be back!!!!,False
553705,107196,81,5.0,-1,2013-08-30,"My family and I eat here frequently, and I thought that it is about time that I write a review. We really love this place - the food, the people and the place. We have never had anything that wasn't good, and not infrequently have dishes that are exceptional. I am a Caesar Salad lover, and Pulcinella's version is my absolute favorite. The pizza is wonderful, and compares favorably with what I had when I worked in Milan, Italy. I don't order many entrees myself, but other folks that I dine with do, and they are always satisfied and often enthusastic. Finally, the desserts are great and it is always exciting to try the new offerings. Handicap access is top-notch, which is important to us. We often eat here before concerts at the Flynn, as we can get in and out without any hassle. The bottom line - we love Pulcinella's!",True
